Wallet,Balance,Type
0x130E3552E7F468C13eCfe4b82C56c9752ba2B3dB,18.485793570000000000,wallet
0x8AAb0a7A1CB4eB322ff2c439aC582CEf9895d6e9,18.366096180000000000,wallet
0x8a63BEAcd2523EDe5d9fEdD2F9AAc31db640Eec8,18.354504240000000000,wallet
0x83Be76c1495e35151a4d83e60f46Ecd5e3BCD1aC,18.327903650000000000,wallet
0xE7D8257d53EA65E9c91330798d86bE8e1DC625A4,18.023199010000000000,wallet
0x45D3f91F6C714096dd73867F826d94225eC8Fe44,18.000000000000000000,wallet
0x311D2F0e4340879dc6AE6365815aE361FE57DBa8,17.960912020000000000,wallet
0x0b25F8417971287f9173A2463544bDb241f1d431,17.899978640000000000,wallet
0x44c4f2c65D46653099C20fEB4c2292043038b731,17.820607040000000000,wallet
0x3C9A7EcF3afB55c8fE14952B262027669D5EAAAA,17.545859950000000000,wallet
0x90EcaE193177C6feedd209f8968D31000C9332C4,17.441395550000000000,wallet
0x197A6A82B6BbbDa19f289416598E5f7c8F2068B2,17.425305520000000000,wallet
0x2bab28eaC70540BB466a9C8B3C315A5FC8FdAF3b,17.305582090000000000,wallet
0xE4c99053a14ceF856376797De0555f4c5dAa8470,17.131883230000000000,wallet
0xa439FF52D4FC718605C981585929ac77b42f3d99,16.973689760000000000,wallet
0xca3B9fD5A43dd2993649B2948607b9578fD1c511,16.946583450000000000,wallet
0x15Ae61965B4Ef7Eb8266F2AeE9C98093FefE5850,16.758187120000000000,wallet
0x00aaad2146267067aF05B500A0b92A8c64b79cfc,16.734967560000000000,wallet
0x2C8E5aBD6d0ce4dd2CAAD0263b827fB3215C3EC2,16.699672630000000000,wallet
0xAf79587a849CeD5b805F596043C799cE7D60fF9D,16.678456680000000000,wallet
0x9b316f0ac9b89ae3e8032606265B2Fd657776014,16.533153560000000000,wallet
0x5860896D84fb50D7fF2671BbfA7d2F890f4dE7c4,16.512432840000000000,wallet
0xC021559024b871D7c51aDAA9cbf90c8Fd8bf56dB,16.438592720000000000,wallet
0x8B4FEeD4361B185D4d0249E2F6dFe0Ce8380964C,16.396933360000000000,wallet
0x062Cfed95D28FD7d27af7DE8E8DE3Fc6fA1BC21D,16.276087650000000000,wallet
0xB0A8229c96088a150A692E7df85e044156962959,16.268777620000000000,wallet
0x18adbC8da7674D31eB424505ac7de04F2F1A3517,16.129719290000000000,wallet
0x166A17B55733c9b66ee0eC2dd2c9AE0d7C88638a,16.093492190000000000,wallet
0xc65B3082270Dd8dC72c74Ab6a8BE128a1FFeBDF5,16.025653950000000000,wallet
0x28fA2Dd943E2d7D64B9c899838Fe130100a61EA9,16.000000000000000000,wallet
0xCF03195bFAaBFf83657907a595E5284CCa1D4273,15.862670030000000000,wallet
0x1eCfE1a14263D4B5869622f275826c2477f682e6,15.501455330000000000,wallet
0x9b2Ae7084D87328B395F1B1c53D71BDBd7089219,15.500000000000000000,wallet
0x593ECa372411D942C1423244dB198aFF35Feb680,15.500000000000000000,wallet
0xcA25d686080C38E4029163AB6b14975fF7B64910,15.366161700000000000,wallet
0x6962597A73eE4954Af2d9419f64cd4Ca46ED192f,15.346582680000000000,wallet
0xF2F3A3F91Bd284c4F1a0F7868AcCfe4293B0A3e4,15.324121900000000000,wallet
0x6187eF74C2CD591E09300D9Ab2f4c54655aBEc3A,15.124083190000000000,wallet
0x19DEA8e2911680A9Df218a6E3D4E5cB7C7ffB7D4,15.096202170000000000,wallet
0xA54f6db4940bf1DFE9B5F9C11e1D7f28D93083d6,15.067855170000000000,wallet
0x076EB2BdAe2a8994001562612EDEE61213381A8A,15.000310490000000000,wallet
0xe2B0862303470d3a0E3D720bE507fA95970c6936,15.000000000000000000,wallet
0xb2B94e0E1e0747263e7b66b40f46fD755A1a26b3,15.000000000000000000,wallet
0x40723465ae65a3b6c689C37112fC1F2b3476AeC2,15.000000000000000000,wallet
0x9F860A1de160a7837C53a110D862457087E55b61,14.807288750000000000,wallet
0xdc5738D80205d1f2Dc2D5151AB2F54B47741abF9,14.799300890000000000,wallet
0x89037F25773A9e512d7fbef1f98720760c8352CA,14.500000000000000000,wallet
0x8f706b286a809F080932354C574e5534c8025f2B,14.301079720000000000,wallet
0xc06FeA83d17Cce24012A8293402faD65E15Fa8f9,14.282541680000000000,wallet
0xCda357EC81a01C8C9DBE0781FFC924745faA5DfE,14.047393220000000000,wallet
0x6a2c9a42B6AAb47072b435752D31D37e59e7c135,14.040652160000000000,wallet
0x4D53724F1a5c5B4e78FA938f5e2260d48AB51A67,14.024386460000000000,wallet
0x3b3f8478B194cAE514c7c7A91Dc9c25Ddb98FEB7,14.016620130000000000,wallet
0x0bCf80b4782FdED8627572619637F8Eb181082B1,14.000000000000000000,wallet
0x64A45D79E6ec390B3eE03d0FA5e63C8CCBCBcB42,14.000000000000000000,wallet
0x731132147b8D6881d1A84Dcfa10Ea0206cE820C2,14.000000000000000000,wallet
0xe18932FdA57afEB0b86d8e42bd2823449494F7eA,13.719157100000000000,wallet
0x2D3d83Fe2F5368fD89E9277247d7D5Bc92bA7913,13.719034840000000000,wallet
0x01574971bDeD1071dD391469aB1D80D05Ca35A92,13.658195560000000000,wallet
0xb622a87253fEBbd0Aa1d744b7109cE9b03975F5A,13.636000000000000000,wallet
0x5E7ea040983a36a356D7659d01c04e24d291A81b,13.326352430000000000,wallet
0x63ACB305C27C00CA8366Ce567953695189246318,13.223956100000000000,wallet
0x1AEE72950eD431991C73bc44D9993Fc7bf11Ca8f,13.196935920000000000,wallet
0xB8835F94AB499636f5379Ae4D6933055E068533b,13.188908340000000000,wallet
0x9af4D62ad0CcfB832cC4a4b6dd6b1a6EE44b1C15,13.087668000000000000,wallet
0x9A5fBD568A21faa44F802a1eC6325f1973EEd142,12.833696610000000000,wallet
0xeA266e2Ae006A8ee8826aCe03A78821F49dAC4c0,12.819592540000000000,wallet
0xEFab64aA8d6B93756924ef07D45AE6c807488652,12.813718250000000000,wallet
0xCF96021f1ebEdc4b772347583323b194c7d55dA0,12.685532280000000000,wallet
0x3526DaC8c3045728FA15a96Da97cd944D8C12e44,12.606955370000000000,wallet
0x11eDedebF63bef0ea2d2D071bdF88F71543ec6fB,12.499920770000000000,wallet
0xCd7dB2196BE9202230AeAaFdF22F2Cc62756c7Ef,12.435648160000000000,wallet
0x996b46af65C7716760680f83A451337Cc223A915,12.157197830000000000,wallet
0xa5f73C629556856e2C7476CD31A86b0037D9A8Dc,12.094749110000000000,wallet
0xd55993a59fB3B3C10c9EdCdf524B3654879a372f,12.039639840000000000,wallet
0x6f5135171FAC81C62b95A9c93903BB6A45774D45,12.000000000000000000,wallet
0x9788585F9Bf84DaF183cf17aa89E7A82b18FDA0C,11.884692540000000000,wallet
0x7684506881228e7EEf06D217a9E2a66f40449364,11.796412310000000000,wallet
0x792167580eF6a331C1F78Cd09AEA28db4785001E,11.781863310000000000,wallet
0x056f62d424BEefA118D4F6d4368bb382c05Be2B5,11.519931930000000000,wallet
0xEDaaa66b2E2A03076E40B2E08A1131b66FeFaff3,11.473118240000000000,wallet
0x44e4C0e079F366dbedE99c8b5FE4ba31c6F770C0,11.405418960000000000,wallet
0x6b1D2593544d2e34B33d7f2442738E08ae0a299C,11.224319530000000000,wallet
0xd1283b66e37def8E2fFBC4C248c6F7477587BfB8,11.070582330000000000,wallet
0x31eC5F07defD28012aAa4E7E9a8fbA2a525106D4,11.000000000000000000,wallet
0x112E79ebA46E566cf1A335a5A36E9B44F59d241c,10.895979630000000000,wallet
0xd184524e4e62926468866d225Ee47FBe252C0900,10.799004840000000000,wallet
0xC84B3D78612CaeA8Ee2c7C9aAc00B539feDEdFeF,10.773292920000000000,wallet
0xC5f21F3cc565A17c009E8497f9EEC35dB17AeFf1,10.679871820000000000,wallet
0xaB927F1d6553E35aEda00F505928d72d85F3B605,10.666545740000000000,wallet
0x3023B283d1c5b72F70CE79D0c8c53bdD86c56E9c,10.647528050000000000,wallet
0xcA8B6a0fDf3Cb6641041d10CB37dEfFaBCD8449E,10.639620190000000000,wallet
0xf17eEcD5dD45B09291D9e4BF9fB208713859F217,10.500000000000000000,wallet
0x2fa2473784f057Fa73938886AAFb3fA88f253807,10.463896190000000000,wallet
0x415e28e4a07386fFaeC219D4AD5A6114b4b4b7fd,10.455795250000000000,wallet
0xb6dE3648D8507ef7e0eF6a257B35CB05FeA8407A,10.434817090000000000,wallet
0xd74EE9edb9F7a7C5B3E86D3cf0106058494CA0f2,10.379593030000000000,wallet
0x16B3764c4Db1d87A3dc6b9BD95f718ffe5A8Ea9d,10.225234450000000000,wallet
0xf65A566DF0988F62260764885604E001b6Cc232A,10.206263250000000000,wallet
0x333eb1481dBB42940593c70579EBf1F3e0571a0f,10.122733620000000000,wallet
0x7b697214C3fEb13187519ee789c63997c91c47Ce,10.101298100000000000,wallet
0x75F651de1A7746c2c658E06753681CE16a21D9F0,10.097160060000000000,wallet
0x14f683329a73E977cf2Fb6CbEc2094Ca516b61f5,10.090787330000000000,wallet
0x83C3b88591bc2fD0095d6583c28de8a36dbEb20B,10.060837430000000000,wallet
0x5e5b4A4922695d8874eDc6f39737a6DCd876f98a,10.058128550000000000,wallet
0x20208bD9A59952eDfd0D73B6810865e28C419475,10.056620470000000000,wallet
0x71013C59078E59f5a57eBFa40D2B6B009a028E15,10.055314500000000000,wallet
0x278490d59671dcBCfe7E74EF505C3aD45D016619,10.003362240000000000,wallet
0x5B738fCd60d42Ce2CA9FAEc98e3ceA27EB504eE7,10.000000000000000000,wallet
0x69169FaEedaA9adCF5891378F55D47136773C4D1,10.000000000000000000,wallet
0x9F6c2424D9BBD66a3B7341098B735ef7f1729600,10.000000000000000000,wallet
0x4FAA2C4c93DF683Ed1f01eD5b38F7A91648D077f,10.000000000000000000,wallet
0xcfAbE1CF8d97A76179e3bc6a4FBbefDA6576fFE9,10.000000000000000000,wallet
0x717e498f8CE16CEff23B0c71Ed26bc3Be13Eabd4,10.000000000000000000,wallet
0x90Adb14822aDc1851Eb704Bda1Dcd66a0df823D2,10.000000000000000000,wallet
0x00CB903D5d6E015d6F8FCD4fFA8CabeD44A9DBfB,10.000000000000000000,wallet
0x2Af34D069321E580f60E99739dE0852E6Eaa77aC,10.000000000000000000,wallet
0x3DD31c487e6e598d7e0C5Bb919a01c632C5381a1,10.000000000000000000,wallet
0x3EC1c49E83866B031571C3f3d7C4986ccD60D33C,10.000000000000000000,wallet
0x711615a7C9896eCfe09cEe2099e6329B4cB3F059,10.000000000000000000,wallet
0x513a2b6713d45259EaCA10F76228350dd6f3aC36,10.000000000000000000,wallet
0xB9a4765325ed5EEe3783d3c6609850C0587013c2,10.000000000000000000,wallet
0xe432d61a90604AEF42C65d2c7f6565006dd29FE6,10.000000000000000000,wallet
0xceDded47c547540a497Ad00B88CE53287309281b,9.996253930000000000,wallet
0xF30a8a7Bf4e743bb96b1528BCc6bDe9Cc3A6ee7A,9.964970670000000000,wallet
0xC2E160BdD3DD8376bc2e7D425B5b4a8a14Ef95d7,9.931126700000000000,wallet
0x9B5Bf4FE241468E6e243b829183F2CFCe4b5e90E,9.846065480000000000,wallet
0x0BC5B42430cD76440363D96f0058c4215deb3d8b,9.800000000000000000,wallet
0x6989b0d4A7fde3276821365cD8e003bC66b7C58c,9.617016560000000000,wallet
0x6c38476447723f6ABB341354337C72BF55dC620e,9.552228750000000000,wallet
0x1F892BD87c816A1B175aA61fcE911261f43a9a0d,9.489262370000000000,wallet
0x0C2e0413909662C39fA9AabadeDb95C44186baAC,9.475386490000000000,wallet
0x7aDE6751c22F3470C5A771617FA22a916c9399C2,9.333310640000000000,wallet
0x5594a500251de5d152d52F938620af21eAEd8C56,9.296640910000000000,wallet
0xd9d222dEe1f7fF53A49984983BFc28f7a05Ed0Af,9.231448960000000000,wallet
0x11a598fDCdF3CE78a296a1b275F710BbD66DA580,9.122999430000000000,wallet
0xC91b2BEFB0EF34C0993eb9F4aB818d5b49Dd41aE,9.000000000000000000,wallet
0x0107b885a48BaeD2751957689207665Fb22bb0BD,9.000000000000000000,wallet
0x363740C57E969d5Cf1bA0Fd921486D960967eBaa,8.977160780000000000,wallet
0x641ef99B9E1Dd69c2208c72a96b8739e6866B52a,8.899082290000000000,wallet
0xB8566b068fcd38121deE126bD72f0EFA24224847,8.803161390000000000,wallet
0x4391811E7Adf50b6f60881C32BE09001a8273884,8.728171440000000000,wallet
0xA875C5f39411Ba824E497Df839024477c4A712BB,8.721706790000000000,wallet
0x3b4E827661b33292B10fA5F357b46f4150ce32bb,8.697459570000000000,wallet
0x99494Bb7b2d93d60B8b65Cd052BaaD39230feCb9,8.680095810000000000,wallet
0x990343C3223FBdF8C97E91CAa1E7F4d0De0bcD88,8.675420000000000000,wallet
0xa5175A99C04c5f2E7141A04FD31f64ba28EEEe1F,8.617231640000000000,wallet
0x85932C94488D8Aca751B16feE14Ed6e27F39AC74,8.608111670000000000,wallet
0x283d54d2D6B8FDAf6fa4e90d537aDF1aA8Bd346B,8.556624430000000000,wallet
0x200168e714aFF05980B4dE415f35AC1F2f384B6e,8.383802680000000000,wallet
0xB8e172e159307F4448a57Add20b385be83Af1FbF,8.306730050000000000,wallet
0x9e69b1E0C28B9FFE59A2E724C9AF9b8F449b5CE6,8.161886540000000000,wallet
0xcB16FE492908E132ba2AA42Ce1Ad9Ab37C45E6Fa,8.161708270000000000,wallet
0xAd1aB38a3C017c98b37623ddb7eeAbb99Ebfea01,8.075720520000000000,wallet
0xff124103Af4BEA4680c56A7E5071293F7Ff8dFfe,8.000000000000000000,wallet
0x8bbF481264bF2575f253eA824D2D55ECD3D4bF4a,7.976584690000000000,wallet
0x42BD74B4aeE0a04Ee3E33A8EBdc824acF69cb2c3,7.903145540000000000,wallet
0xDa7674e149A5e65a9f68e09D84806AAd0B944afe,7.820797040000000000,wallet
0x993b1afccE0241857c039382B25a880d8E0A52EE,7.791670570000000000,wallet
0x7A976FAaf9C404c680593b20123039847F083D0E,7.786882570000000000,wallet
0x807E4b379095e8AfE874287194De53B0A7Cda1b7,7.700086170000000000,wallet
0x74580729e6031447D28B8c8989F22EbB35269239,7.598969490000000000,wallet
0xD41c1A4F2eA30724A2106092b5275122B6011bc7,7.582944620000000000,wallet
0xb8596fA47Bac5F81627445A42A97363f0980974A,7.499525170000000000,wallet
0x61c5d893F4169e0b4254941e6B78F82ec9FDaB71,7.456153880000000000,wallet
0xB8a277D9c0fBa7654D5D6936c81ea0784A4660E6,7.449269150000000000,wallet
0x9E6037B4d3685774FaE51721457fC53f33CF7dbA,7.325581120000000000,wallet
0xd68f5773aaE98d2Be5712006d01Da49B3DC4928e,7.303625140000000000,wallet
0xab69FD55257bA4Eb0DA8b235b65624BFD591F2F4,7.273668290000000000,wallet
0x1Bf19502ceb332075EE8b7A2f606d708D2DE5490,7.255623650000000000,wallet
0xb87ec0dB7424bFd891f1513D62AF715AaA042620,7.150000000000000000,wallet
0x80979801E9dB848094e192b9f3EE4F85AeBCA2Bb,7.142762610000000000,wallet
0xDE04Ce4C867536019b3FCc8Ac77b2Ab6dFd8F3A0,7.141188480000000000,wallet
0x6B5611363BF9e305b2F2f753ed0Eab21C0ad54Ec,7.094594940000000000,wallet
0x624eE8De71C930D0e3c4cfF90cFE575514350460,7.036651980000000000,wallet
0x294bAF41dad1f6b5693beD7db35e06EDAA4d9557,7.017436770000000000,wallet
0x870abB389dc78A65418Cb624c121198752C2A767,6.999818680000000000,wallet
0xF8099Dd30ab8C97951dEb983e7931F979CeAA962,6.994171040000000000,wallet
0x8a373c9C84C8CbB61680BC97D3bac6A6ec4eD7a8,6.947168670000000000,wallet
0x7E9557802Eda5B78A7074d1260f95EC9048D766a,6.929410780000000000,wallet
0xFf05863fB0E9648158F14199e4153c15E2Cd0c33,6.917765490000000000,wallet
0xBA75511c184e724DBa6cA98Fe3Aa42a3E03862Fb,6.842621230000000000,wallet
0xBDC139961CcDD022d55B0CEf70d39c58f65cC82D,6.789092160000000000,wallet
0x16C9E264F425dC0146cb57aD088E78938B8bE06C,6.740000000000000000,wallet
0x2991e839882B0cb1AAd085E57445676F60634a66,6.695291050000000000,wallet
0x52E584Db814298F7A003192996C98acf0aDf6Ea4,6.689265950000000000,wallet
0xBD2661fa60a9d74F290e6F4A5C503967BF101665,6.624208250000000000,wallet
0x614660Fc0c668098968bfd67eBa5c940A3ae0A87,6.392898150000000000,wallet
0x6f6a633a156FFeF5451C8cadd47178c6AE3eDB67,6.336309800000000000,wallet
0x8B1634f5EF44C4492a61bDE761F97775f225C1eb,6.235212290000000000,wallet
0xa57eCa0CC63F08c27804e95D41d52e2a6B90cb16,6.229427990000000000,wallet
0xD1B173EAF4DF092Ca2Ab49319d62ddC11bd1A561,6.222305050000000000,wallet
0x9570639dDE17B9A0062108DfD8851AA8BD752106,6.191778100000000000,wallet
0x133A9700e6eDe72bA28405d52920bF6cFF64a1D9,6.155029980000000000,wallet
0x4e12d34b30AfdfDa801b77409EB62aD8609dadF6,6.154357610000000000,wallet
0xD0566E8fF813e7dDbD0ce132f4c2439870B2121B,6.071289310000000000,wallet
0xef71EFe9E109d8B9CAEdDB0b1d3749b80220a987,6.032688640000000000,wallet
0x59E6d634c3381921B854FF087E8261591Debb553,6.027936390000000000,wallet
0xCF4a15c59D85448BdFed27c85aBb67C747761c13,6.000009540000000000,wallet
0x08A89EB3Ad629f5aA8606286E62198994B797A9B,6.000001490000000000,wallet
0x8b846472a704bBf00a40CcD94503ee11bb62F89C,6.000000000000000000,wallet
0x0f6eF73B03204c2bc2302C4783986FC3AFe670B6,6.000000000000000000,wallet
0x000000000000000000000000000000000000dEaD,6.000000000000000000,wallet
0x6a14370F9AcC143AD5BD12D0bcb6359Edc7d90a7,5.999050900000000000,wallet
0x544c4F951b278bc92F9012356A2C933a00918857,5.987492160000000000,wallet
0x6aEd19abaB347Eb07A2c8b264fc5C4c1B002210b,5.831334050000000000,wallet
0x76Ff4c8155bB9b39F004DC66221d9d90Dafa854F,5.746032600000000000,wallet
0x272CD69Bb29847d0CD51e238fD686d388c7D3491,5.736441810000000000,wallet
0xAd958e1bEEabf6B29A0b06e887a1bB705bA91e6B,5.684128490000000000,wallet
0x0B53C797cea491628140a2130E1aA675F86e2D7b,5.673434580000000000,wallet
0xCa8F8ddb1816Cd2E923B0A6f46221e185ab132d9,5.622939900000000000,wallet
0x4F383b2d797499c5f91f59c9fa2A6d84ED9e6f31,5.580355880000000000,wallet
0x77464147C2804B1538AD418b00315B7984220376,5.472949380000000000,wallet
0xFbAA7a8E9311F7f2a167eD8B03573aa00Da6D0E1,5.446336250000000000,wallet
0x34f411AfeF5Ed7e7c4F62102bad388bE75f4EB21,5.411088830000000000,wallet
0xd7E9Cd384e41F47339C66A8d7F4b16D355eFaD31,5.385278190000000000,wallet
0xc157DcE561C711B36f8F37FC4EE566Bee411c32D,5.371118600000000000,wallet
0x77E64560Bd6C323c075F206a5AB9dD6850F31609,5.322678960000000000,wallet
0x1450C35B2c20Aa2A607F3aD39443670aA3478029,5.317580230000000000,wallet
0xe127bA4f16AA93713C52c6718c1615853933e7Bc,5.315914480000000000,wallet
0x26d46e5940605cC417Fb1042477712c42AF8C6AA,5.250529140000000000,wallet
0xE9a142A272c94B95b21e74dc6BF3104ba56D5AEd,5.200000000000000000,wallet
0x56E2FFA8110EB997d286e25Fd52A06d67739D578,5.158684890000000000,wallet
0xca99330589dAa7912d9F058259fc7057b866dDd2,5.113059730000000000,wallet
0x3a23f695cf01ed40Fa7F53D89E60bDFf0BdDD879,5.087036130000000000,wallet
0xfb07805467A50ca0F2bBa5Bb998b7eF1C5c30F5a,5.041576060000000000,wallet
0xEe001353e39d70255e65aa924d372a6752CCAA47,5.031071260000000000,wallet
0xA9bDE0af5Ff676390115cb7273D59D83c55f4249,5.000086530000000000,wallet
0x39c84f4c07bc40ED85593E658522446b9E225dca,5.000007370000000000,wallet
0xae1e830869a7d99D572cAA8336d33A912Cfd6e37,5.000000000000000000,wallet
0x33cAd18e03421f17356341347cb442F21f7F3327,5.000000000000000000,wallet
0x014F764015764D20090d81c617456455bd0C3E25,5.000000000000000000,wallet
0xBcb8443b9a0e690ea7358274aCb12Ad379e65545,5.000000000000000000,wallet
0x0573f5F8ED69ef5C2628C7E148830328AcfB3137,5.000000000000000000,wallet
0x952ef0608FF28c4984b305ADd18dB88abFCc3FF0,5.000000000000000000,wallet
0x5C1E3B81657ec65BEE7B685c109B98c8CC299Cff,5.000000000000000000,wallet
0x91FF11F26277Ea3d110fcAb690873625d7124206,4.961153530000000000,wallet
0x5a768cFbbf5abc8555599923b4d0DD8988e58181,4.901000000000000000,wallet
0x3Bf1a41B11676463bb5D1F6b9b6B1fA226F7511D,4.866877800000000000,wallet
0x243e76bF8753dC71eC75FCaD88726550D9f4fcd6,4.810726670000000000,wallet
0xB1240b8f24E55c0edED9ba324D8796a8a44de35d,4.787152540000000000,wallet
0x3149486Ee917159159276322b15e6eC3Ff8B6f31,4.714575080000000000,wallet
0x31A3f4e5F504F9A8354EDD009764Fd2E80645121,4.618391850000000000,wallet
0xAbe47537Be26F7965b0D87Da1b5Aee06C1758701,4.562625030000000000,wallet
0x36c89C37720BcdFE56235D70479451604c783d53,4.544685210000000000,wallet
0xD17Cb19DC82600cE30e8B0f9836f23ed34A8d7Ac,4.484361090000000000,wallet
0x97aBA171cA02fDc605736212fa4576AC28FfAAfB,4.427337960000000000,wallet
0x5e1CB8183ad9334D12cbb284FB5157e45277Da33,4.421900520000000000,wallet
0xFa4C30CB8eA28044066bb7ba620331f2D38eA792,4.369872550000000000,wallet
0x499a63575ba0003319fF8c9f9a402B7D9d38b378,4.348106400000000000,wallet
0xE42AadC01Db8613C36A10C4B4A4253D284Ee7980,4.344790840000000000,wallet
0x40dEd2Fc6c4FAaA1C50fD5EF9be37ABCab69c99f,4.336863440000000000,wallet
0x05fa879b8f610435aEE401556e70a4F09eA89bB8,4.304945410000000000,wallet
0x2435b855EF782F649AAcB00a479D3613aBF24740,4.292813540000000000,wallet
0xA1448c30DC1F8cC6EC527bb83ADEF2F5E0124cdc,4.285987680000000000,wallet
0x87d53C7d5ca27b9e7F4f2115E119Da6bf75df68F,4.280566150000000000,wallet
0xCE46425110e0bD4Ec4D610B2510Ef4309C3B725B,4.234038530000000000,wallet
0xDFFCe2C664cfF3B89F493AB0B9e2F287d1dc0096,4.220197030000000000,wallet
0xBBfAc33799B74EeBFD78b7beb913DFad976143B7,4.220164860000000000,wallet
0xBCA23604ED2E33cCb7290D661EE713d1a32fd233,4.211686130000000000,wallet
0xaB6C3210aA5F6423d8acc66674B873f1095497E1,4.203182130000000000,wallet
0x1cCccE533B2826E39AADb578f1A41a0577014AEB,4.200000000000000000,wallet
0xc3416C04549fc289f04Bb6D04Ea16415bc55b560,4.197566980000000000,wallet
0x2b28B0fc0B3a1149469DD56705d1757fe1667bfC,4.180360460000000000,wallet
0x2DF75733ca4146420ce795E3462Ee521b7c23C5b,4.142117100000000000,wallet
0xD2b62aA5C33b8Ba3A37A382045A1d8D77801958B,4.133981260000000000,wallet
0x44B653Cfe5Db33Da6463dd3346854279a1CcbEA2,4.129160110000000000,wallet
0xD5378ddF3c3740B3AD2b3F62eC8f3446B9a47746,4.097562160000000000,wallet
0xeD8D699548703c11446965FF386444c1c51AFF14,4.054841790000000000,wallet
0x35a94ff25Bbef414CC0390dCbA50e8B90e817969,4.050564210000000000,wallet
0x1f8d675279bCfc4AA7aA5BAaD8993667D69aBe87,4.018070350000000000,wallet
0x5Ee883ADca74927ce367Cb5D4Aa3f47CE7c88b26,4.000000010000000000,wallet
0xd940a67f6763E42a9493D5CaC73d4c3bc9974415,4.000000000000000000,wallet
0x35e288D7607c4143844856044ffb63F7e39860f6,4.000000000000000000,wallet
0x44E1696F4Ad94b31c89621Ccff382f858E8c4397,4.000000000000000000,wallet
0x48B372f8792054Fe4B19880D5b6A42Dd634753D6,3.929805880000000000,wallet
0x93E4B914b327D496Ee47EE63530657D9B87116fc,3.789111750000000000,wallet
0xaE412913eb84dAdbC99aC2611D57b115B3ED5b3a,3.754435270000000000,wallet
0x42bb77d2dcB6a313083414015170f27C3072F7bf,3.730818600000000000,wallet
0x22f8520Fc746EEB77de6b9F264dbb1A95C3251C5,3.725780270000000000,wallet
0xf37a83B347a09A989a9b516D18B93Dfec4979427,3.656971690000000000,wallet
0x7E8933ceF3D8a1Ff94e1239111ACdf1dd20B5981,3.655826700000000000,wallet
0xa0174E71cE09530FD07f25d36443dc4f465177BA,3.628806040000000000,wallet
0x1f225655410E0F267EEa1197492660bA000890ee,3.539028450000000000,wallet
0x2f9E52c935d1d0a0B25025d0e1520b03478c6b84,3.517620880000000000,wallet
0x2D3661CF88eB859EE57e35b4aE88fbe8885c3421,3.500000000000000000,wallet
0x0c18A4E0480E20D15223642060B32f9Ad06d2790,3.466674360000000000,wallet
0xcbb5851C2642BC3F8559547D309a4eF6F1Fa20B8,3.446579720000000000,wallet
0x44d594107b0f613adA1E99A029aF58D57e1a829E,3.432717750000000000,wallet
0xdecbC8b05E1D965CaF3C352118d3f18FAA69B368,3.408229790000000000,wallet
0x0914CC3cF04C2a52419D499F0c5C18805004866F,3.348739530000000000,wallet
0xfA4E95Ede63758aF7086BAA395e5abC45cab2bb2,3.314552390000000000,wallet
0xb881acDB7c84E1B811c5Cd5DCF3F47dAC1f7180A,3.305361600000000000,wallet
0x5e0F9161aa9C0b78f0271Bd75936932eb80A4f92,3.302691580000000000,wallet
0x45cc9C7cCe3Df3D3858835D3CaebA71999E08c81,3.265634420000000000,wallet
0xb69Ec3F5F3E103f79cB14dba669fB24C7D1c9967,3.252804630000000000,wallet
0xEAaCc7deC7Bb2a44428B9bb4E415aC9C025E4f65,3.183301300000000000,wallet
0x0689d3FB213A2549b9aF62C1A4fc89D498d6FaFE,3.176445180000000000,wallet
0xD13092bD435dF6bcD726bB3ad3B017Ee7eAf6851,3.114873830000000000,wallet
0x24673B7ae3Cd2F69A2E49b6d0A313F6a1007ecd5,3.088867540000000000,wallet
0x16b9f14fc4C49021ff058d6CdE177Ee5c6C61Ec7,3.086728760000000000,wallet
0x26478dc53fAA28501DbD5CaAF979058b8823f7E5,3.061008900000000000,wallet
0x7E524686A2D11E159c9430d2e66cCC461E99BFfa,3.029591510000000000,wallet
0x119d187E2e3fC3891A4C31Edd44D74FB3158F679,3.010584930000000000,wallet
0x9453FD5F96f75EB4b96C203AD56F81b5edC27a18,3.000000000000000000,wallet
0x793A5f6bb2BCd3CAfc49C866D73Ac713920CD4F9,3.000000000000000000,wallet
0x1050B2596C17Fa76EA35Bc175D4E287d4269DE9E,3.000000000000000000,wallet
0x50454eC79CD17D8B109cC309Da5b1888302A1B64,3.000000000000000000,wallet
0x7a6e34664b5C1D44be811AbD3Eb27cAC27883C39,3.000000000000000000,wallet
0x95062ac3Ad6CB2C8f85b32aBa6c492D8D5eE480A,2.923422220000000000,wallet
0x75d9A5f8B45FD8723B3d2daB5B71044F89B95Ed4,2.889582010000000000,wallet
0xaE2DcDf443687f2EF8C1aA83b5E03EaB860d1e47,2.769811190000000000,wallet
0xCDfF01a410639D8214C78B531e79DcDE438eB5bb,2.677291730000000000,wallet
0xe85CAe3601b440AF63695308894c594bA72D3beF,2.664193780000000000,wallet
0x74c9288Ab06382650B57fD7cB32A97e5c8f5999e,2.654681360000000000,wallet
0x1B10994C3Fe5e8Ba4192f1A36EC0969cB610DD72,2.583135550000000000,wallet
0x4dFa4D9aD4Ab3F70733c87813d1bbd328F4A716D,2.580815260000000000,wallet
0xdcc071648EC0DbfAB36e28D35eFF62f20e7ef622,2.522289350000000000,wallet
0x1327E7A8B6BE1D2EFf285DC634Ba1DbECA65dc52,2.500000000000000000,wallet
